City,Latitude,Longitude,Country Code
Île Lubine,-6.66887,71.33406,IO
Minni Minni,-7.31693,72.48292,IO
Carcasse,-7.37449,72.48132,IO
East Point Settlement,-7.3529,72.46777,IO
Downtown,-7.26229,72.37676,IO
